schema,role,commit,strategy,strategy_sha256,opponent_family,seed_set,seed,scenario_id,police_start,thief_start,config,grid,quota,horizon,outcome,captured,steps,barriers_placed,own_score,opponent_score
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16978793991481814947,d87214fe724b71d74ba781fd85476fcef4ca9f2c1a989e9b15e445c3ab3deb2f,"5,2","4,4",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,4902912703780515698,190d2a93d188f69e24f9674e755f421e4819266e47545cb7119dbcbf93a775f2,"1,0","2,4",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,2641924777248849796,0cafe002ec7f9f2dbe8eb113cab50161c581e5f715b1405075293581d584e07d,"1,1","2,0",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,14617239932871170910,1197dc98b82272d8b3d91626f6a7db1e76ad6b0c1a99ecfb5c0efb31edd23b02,"3,6","1,8",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16627751628749857540,bd709f086ac977a1560dbd78af8ec79ce3f1742929ee9d2573395e10ebf7eef3,"6,6","0,4",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16392670541353157348,348a0686b17bd6e5b13db3fb5483f46e744c9b2325cae827acf4a45df2a5d40d,"2,5","6,6",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,17100173884268704506,6da032493516f12e9db71b3b8e764d0de751fa1098281c613c301768c01dbd6c,"8,2","0,1",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,17081151888433354409,8725e52e79c91c5dda6580264303785aefd9a7f9cb2d41a339b556233e5461e3,"8,7","6,6",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,9124484903177292308,cb2a33021324f75d051c054c4b4bae4a989e3abe057fbcc260dc6bf444412790,"0,5","8,6",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,12739775652440895604,c01ff79a56d9c6b5d60c0c0c93cf876095f0dcaac56c9dfc3b9d3cf737460b92,"3,8","5,6",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,15405410189104822594,eac6e2605c8f65aa1a5dbc2f3e51d652a7c0d90bce7188ada9a8a2762590403e,"7,2","5,3",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16505916689869648870,dfd242d23a386ac4189fcadd284af34a520c2a7787395339de6da8246918faaf,"4,8","5,0",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16266360673805823780,5c60f49bc6a8cec007ac42c631357b29845e597c6b14303a61982f200bd218e3,"5,4","6,8",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,554013289198452017,1e5949c1c23edaea30cea77b049ce10dec160b31ca316aa7552f9dbaf5f24d78,"7,2","4,1",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,6177645802038186679,0e34c8b2573c17be780fe93948edb5d6bb8681f08f37c2add2fab625582cd4a2,"6,1","2,5",grid9,9,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,56532932017376022,21b3dda7d3b4424f13b0d5acc2ebaef421dc6f41404dd11245f7f42a65848892,"5,7","2,1",grid11,11,14,35,SURVIVAL,0,35,0,10,5
research-2,thief,ac753569210e402f8df3e00fbf57106f63bc01e1,BaselineStrategy,ff52d5395c068f3049bf44d70857f19ed06313452beb9fef2ade74fa0e9d77fb,random_legal,stress,16978793991481814947,0d80dfb206bcb08a15903495f8ea0a71483258f4004bf634684a10c11830a305,"8,8","8,7",grid11,11,14,35,SURVIVAL,0,35,0,10,5
